log(fluence_n_cm2),wt_percent_Cu,wt_percent_Ni,temperature_C,log(flux_n_cm2_sec),wt_percent_Mn,wt_percent_P,wt_percent_C,wt_percent_Si,Product Form_2,Product Form_5,Product Form_0,Product Form_3,Product Form_4,Product Form_1
18.5797836,0.43,0.02,270.0,11.96378783,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.23299611,0.43,0.02,270.0,11.5563025,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.41497335,0.43,0.02,270.0,10.90308999,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.18184359,0.43,0.02,270.0,11.96378783,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.63346846,0.43,0.02,270.0,11.39794001,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.61278386,0.43,0.02,270.0,11.07918125,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.43,0.02,310.0,11.99122608,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.16731733,0.43,0.02,310.0,11.99122608,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.43,0.02,310.0,11.36172784,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.20411998,0.43,0.02,310.0,11.53147892,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.43,0.02,310.0,10.84509804,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.43,0.02,310.0,11.04139269,1.7,0.002,0.14,0.15,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.42,0.85,290.0,11.70757018,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.77815125,0.42,0.85,290.0,11.8573325,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.84509804,0.42,0.85,290.0,11.8920946,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.25527251,0.42,0.85,290.0,11.8920946,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.53147892,0.42,0.85,290.0,11.8920946,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.64345268,0.42,0.85,290.0,11.94939001,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.87506126,0.42,0.85,290.0,11.98677173,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.92941893,0.42,0.85,290.0,11.98677173,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.13353891,0.42,0.85,290.0,11.8920946,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.52244423,0.42,0.85,290.0,11.98677173,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.30103,0.42,0.85,290.0,11.41497335,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.42,0.85,290.0,11.41497335,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.0,0.42,0.85,290.0,11.50514998,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.42,0.85,290.0,11.49136169,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.68124124,0.42,0.85,290.0,11.50514998,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.92941893,0.42,0.85,290.0,11.41497335,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.19589965,0.42,0.85,290.0,11.47712125,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.36172784,0.42,0.85,290.0,10.84509804,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.47712125,0.42,0.85,290.0,11.0,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.04139269,0.42,0.85,290.0,11.0,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.42,0.85,290.0,10.90308999,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.42,0.85,290.0,10.90308999,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.42,0.85,270.0,11.96378783,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.18184359,0.42,0.85,270.0,11.96378783,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.63346846,0.42,0.85,270.0,11.39794001,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.23299611,0.42,0.85,270.0,11.5563025,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.41497335,0.42,0.85,270.0,10.90308999,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.61278386,0.42,0.85,270.0,11.07918125,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.42,0.85,310.0,11.99122608,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.16731733,0.42,0.85,310.0,11.99122608,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.42,0.85,310.0,11.36172784,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.20411998,0.42,0.85,310.0,11.53147892,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.42,0.85,310.0,10.84509804,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.42,0.85,310.0,11.04139269,1.63,0.005,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.43,1.69,290.0,11.70757018,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.77815125,0.43,1.69,290.0,11.8573325,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.84509804,0.43,1.69,290.0,11.8920946,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.25527251,0.43,1.69,290.0,11.8920946,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.53147892,0.43,1.69,290.0,11.8920946,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.64345268,0.43,1.69,290.0,11.94939001,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.87506126,0.43,1.69,290.0,11.98677173,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.92941893,0.43,1.69,290.0,11.98677173,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.13353891,0.43,1.69,290.0,11.8920946,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.52113808,0.43,1.69,290.0,11.98677173,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.30103,0.43,1.69,290.0,11.41497335,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.43,1.69,290.0,11.41497335,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.0,0.43,1.69,290.0,11.50514998,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.43,1.69,290.0,11.49136169,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.68124124,0.43,1.69,290.0,11.50514998,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.92941893,0.43,1.69,290.0,11.41497335,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.19589965,0.43,1.69,290.0,11.47712125,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.36172784,0.43,1.69,290.0,10.84509804,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.47712125,0.43,1.69,290.0,11.0,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.04139269,0.43,1.69,290.0,11.0,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.43,1.69,290.0,10.90308999,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.43,1.69,290.0,10.90308999,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.43,1.69,270.0,11.96378783,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.18184359,0.43,1.69,270.0,11.96378783,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.63346846,0.43,1.69,270.0,11.39794001,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.23299611,0.43,1.69,270.0,11.5563025,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.41497335,0.43,1.69,270.0,10.90308999,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.61278386,0.43,1.69,270.0,11.07918125,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.43,1.69,310.0,11.99122608,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.16731733,0.43,1.69,310.0,11.99122608,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.43,1.69,310.0,11.36172784,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
19.20411998,0.43,1.69,310.0,11.53147892,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.43,1.69,310.0,10.84509804,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.43,1.69,310.0,11.04139269,1.63,0.006,0.16,0.16,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.42,0.84,290.0,11.70757018,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.74818803,0.42,0.84,290.0,11.8573325,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.84509804,0.42,0.84,290.0,11.8920946,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.25527251,0.42,0.84,290.0,11.8920946,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.53147892,0.42,0.84,290.0,11.8920946,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.64345268,0.42,0.84,290.0,11.94939001,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.87506126,0.42,0.84,290.0,11.98677173,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.13353891,0.42,0.84,290.0,11.8920946,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.52113808,0.42,0.84,290.0,11.98677173,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.30103,0.42,0.84,290.0,11.41497335,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.42,0.84,290.0,11.41497335,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.0,0.42,0.84,290.0,11.50514998,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.42,0.84,290.0,11.49136169,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.68124124,0.42,0.84,290.0,11.50514998,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.92941893,0.42,0.84,290.0,11.41497335,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.19589965,0.42,0.84,290.0,11.47712125,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.36172784,0.42,0.84,290.0,10.84509804,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.47712125,0.42,0.84,290.0,11.0,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.04139269,0.42,0.84,290.0,11.0,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.42,0.84,290.0,10.90308999,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.42,0.84,290.0,10.90308999,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.42,0.84,270.0,11.96378783,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.18184359,0.42,0.84,270.0,11.96378783,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.63346846,0.42,0.84,270.0,11.39794001,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.23299611,0.42,0.84,270.0,11.5563025,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.41497335,0.42,0.84,270.0,10.90308999,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.61278386,0.42,0.84,270.0,11.07918125,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.42,0.84,310.0,11.99122608,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.16731733,0.42,0.84,310.0,11.99122608,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.42,0.84,310.0,11.36172784,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.20411998,0.42,0.84,310.0,11.53147892,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.42,0.84,310.0,10.84509804,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.42,0.84,310.0,11.04139269,0.01,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.42,0.84,290.0,11.70757018,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.77815125,0.42,0.84,290.0,11.8573325,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.84509804,0.42,0.84,290.0,11.8920946,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.25527251,0.42,0.84,290.0,11.8920946,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.53147892,0.42,0.84,290.0,11.8920946,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.64345268,0.42,0.84,290.0,11.94939001,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.87506126,0.42,0.84,290.0,11.98677173,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.13353891,0.42,0.84,290.0,11.8920946,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.52113808,0.42,0.84,290.0,11.98677173,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.30103,0.42,0.84,290.0,11.41497335,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.42,0.84,290.0,11.41497335,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.0,0.42,0.84,290.0,11.50514998,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.42,0.84,290.0,11.49136169,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.68124124,0.42,0.84,290.0,11.50514998,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.92941893,0.42,0.84,290.0,11.41497335,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.19589965,0.42,0.84,290.0,11.47712125,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.36172784,0.42,0.84,290.0,10.84509804,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.47712125,0.42,0.84,290.0,11.0,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.04139269,0.42,0.84,290.0,11.0,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.42,0.84,290.0,10.90308999,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.42,0.84,290.0,10.90308999,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.42,0.84,270.0,11.96378783,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.18184359,0.42,0.84,270.0,11.96378783,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.63346846,0.42,0.84,270.0,11.39794001,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.23299611,0.42,0.84,270.0,11.5563025,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.41497335,0.42,0.84,270.0,10.90308999,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.61278386,0.42,0.84,270.0,11.07918125,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.42,0.84,310.0,11.99122608,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.16731733,0.42,0.84,310.0,11.99122608,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.42,0.84,310.0,11.36172784,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
19.20411998,0.42,0.84,310.0,11.53147892,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.38021124,0.42,0.84,310.0,10.84509804,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.42,0.84,310.0,11.04139269,0.84,0.002,0.14,0.14,1.0,0.0,0.0,0.0,0.0,0.0
17.84509804,0.01,0.83,290.0,11.8920946,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.25527251,0.01,0.83,290.0,11.8920946,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.53147892,0.01,0.83,290.0,11.8920946,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.13353891,0.01,0.83,290.0,11.8920946,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.52113808,0.01,0.83,290.0,11.98677173,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.01,0.83,290.0,11.41497335,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.0,0.01,0.83,290.0,11.50514998,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.68124124,0.01,0.83,290.0,11.50514998,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.19589965,0.01,0.83,290.0,11.47712125,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
17.47712125,0.01,0.83,290.0,11.0,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.04139269,0.01,0.83,290.0,11.0,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.01,0.83,290.0,10.90308999,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.01,0.83,270.0,11.96378783,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.18184359,0.01,0.83,270.0,11.96378783,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.23299611,0.01,0.83,270.0,11.5563025,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.61278386,0.01,0.83,270.0,11.07918125,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.01,0.83,310.0,11.99122608,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.16731733,0.01,0.83,310.0,11.99122608,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.20411998,0.01,0.83,310.0,11.53147892,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.01,0.83,310.0,11.04139269,1.62,0.002,0.26,0.15,1.0,0.0,0.0,0.0,0.0,0.0
17.84509804,0.02,0.87,290.0,11.8920946,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.25527251,0.02,0.87,290.0,11.8920946,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.53147892,0.02,0.87,290.0,11.8920946,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.13353891,0.02,0.87,290.0,11.8920946,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.52113808,0.02,0.87,290.0,11.98677173,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.02,0.87,290.0,11.41497335,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.0,0.02,0.87,290.0,11.50514998,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.68124124,0.02,0.87,290.0,11.50514998,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.19589965,0.02,0.87,290.0,11.47712125,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
17.47712125,0.02,0.87,290.0,11.0,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.04139269,0.02,0.87,290.0,11.0,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.02,0.87,290.0,10.90308999,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.02,0.87,270.0,11.96378783,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.18184359,0.02,0.87,270.0,11.96378783,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.23299611,0.02,0.87,270.0,11.5563025,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.61278386,0.02,0.87,270.0,11.07918125,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.02,0.87,310.0,11.99122608,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.16731733,0.02,0.87,310.0,11.99122608,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
19.20411998,0.02,0.87,310.0,11.53147892,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.02,0.87,310.0,11.04139269,1.65,0.006,0.34,0.15,1.0,0.0,0.0,0.0,0.0,0.0
17.84509804,0.01,0.87,290.0,11.8920946,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.25527251,0.01,0.87,290.0,11.8920946,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.53147892,0.01,0.87,290.0,11.8920946,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
19.13353891,0.01,0.87,290.0,11.8920946,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
19.52113808,0.01,0.87,290.0,11.98677173,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.01,0.87,290.0,11.41497335,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.0,0.01,0.87,290.0,11.50514998,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.68124124,0.01,0.87,290.0,11.50514998,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
19.19589965,0.01,0.87,290.0,11.47712125,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
17.47712125,0.01,0.87,290.0,11.0,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.04139269,0.01,0.87,290.0,11.0,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.01,0.87,290.0,10.90308999,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.01,0.87,270.0,11.96378783,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
19.18184359,0.01,0.87,270.0,11.96378783,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
19.23299611,0.01,0.87,270.0,11.5563025,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.61278386,0.01,0.87,270.0,11.07918125,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.60205999,0.01,0.87,310.0,11.99122608,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
19.16731733,0.01,0.87,310.0,11.99122608,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
19.20411998,0.01,0.87,310.0,11.53147892,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.5797836,0.01,0.87,310.0,11.04139269,1.53,0.003,0.14,0.17,1.0,0.0,0.0,0.0,0.0,0.0
17.84509804,0.01,0.87,290.0,11.8920946,1.66,0.006,0.16,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.25527251,0.01,0.87,290.0,11.8920946,1.66,0.006,0.16,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.53147892,0.01,0.87,290.0,11.8920946,1.66,0.006,0.16,0.17,1.0,0.0,0.0,0.0,0.0,0.0
19.13353891,0.01,0.87,290.0,11.8920946,1.66,0.006,0.16,0.17,1.0,0.0,0.0,0.0,0.0,0.0
19.52113808,0.01,0.87,290.0,11.98677173,1.66,0.006,0.16,0.17,1.0,0.0,0.0,0.0,0.0,0.0
17.60205999,0.01,0.87,290.0,11.41497335,1.66,0.006,0.16,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.0,0.01,0.87,290.0,11.50514998,1.66,0.006,0.16,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.68124124,0.01,0.87,290.0,11.50514998,1.66,0.006,0.16,0.17,1.0,0.0,0.0,0.0,0.0,0.0
19.19589965,0.01,0.87,290.0,11.47712125,1.66,0.006,0.16,0.17,1.0,0.0,0.0,0.0,0.0,0.0
17.47712125,0.01,0.87,290.0,11.0,1.66,0.006,0.16,0.17,1.0,0.0,0.0,0.0,0.0,0.0
18.04139269,0.01,0.87,290.0,11.0,1.66,0.006,0.16,0.17,1.0,0.0,0.0,0.0,0.0,0.0
